yelp_index,yelp_name,yelp_rating,yelp_distance
56,Zeybek Mediterranean Cuisine,5.0,726.0274027690712
56,Fye Stars,5.0,28191.07195361519
56,La Burguesa,5.0,31039.870964742706
56,Calista Taverna,5.0,444.60462818883263
56,Funnel Cake Miami,5.0,47089.64766674773
56,The Baked Bear,5.0,663.6541167410318
56,Delirio Tiki Bar by Swizzle,5.0,378.3985053438613
56,Reggae Beets Gourmet Food Truck,5.0,34044.50420306076
56,Swizzle Rum Bar & Drinkery,5.0,378.3985053438613
56,The Caribe Vegan,5.0,38953.96977319192
56,Cucina Bambina,5.0,45154.22948776121
57,Water Lion Wine + Alchemy,5.0,464.4072488053487
57,The Guacamole House,5.0,355.39990093724896
57,The Greystone Jazz Bar,5.0,903.1143721446504
57,Ocoa's Breeze,5.0,582.969517787222
57,Farm To Fork Meals,5.0,6518.417867764792
57,Dan the Cookie Man,5.0,37448.55342009269
57,Almotti,5.0,33660.055252264254
57,MILA Omakase,5.0,795.1986368123735
57,Osteria Positano,5.0,535.3605199959112
57,Zeybek Mediterranean Cuisine,5.0,970.774794446511
57,Fye Stars,5.0,27935.543035053175
57,La Burguesa,5.0,31158.85121146281
57,Calista Taverna,5.0,376.9003014394312
57,Funnel Cake Miami,5.0,47197.2045176615
57,The Baked Bear,5.0,905.5356867114624
57,Delirio Tiki Bar by Swizzle,5.0,620.7327189259958
57,Reggae Beets Gourmet Food Truck,5.0,33771.86448843548
57,Swizzle Rum Bar & Drinkery,5.0,620.7327189259958
57,The Caribe Vegan,5.0,38681.38836306695
57,Cucina Bambina,5.0,44881.72303085181
58,Ocoa's Breeze,5.0,683.3973405858693
58,Sobe Hookah At Park Central ,5.0,210.7037955029386
58,Osteria Positano,5.0,724.1153317492044
58,Zeybek Mediterranean Cuisine,5.0,288.5882276882603
58,The Baked Bear,5.0,354.24331212785825
58,Delirio Tiki Bar by Swizzle,5.0,639.0429092114147
58,Malua Cozy Coffee,5.0,764.3839858900217
58,13th & West,5.0,1090.4168151853157
58,Swizzle Rum Bar & Drinkery,5.0,639.0429092114147
58,Pretty Swell,5.0,482.9612108782689
58,Courtney's Cookies,4.5,762.1721518419433
58,Miami Peach Museum,4.5,717.2937693561772
58,Corallo,4.5,768.4434888626189
58,The Betsy Orb,4.5,1018.304240220873
58,Limoncello Miami,4.5,900.3251184497541
58,INTIMO,4.5,843.3775414734247
58,Safron Mediterranean Grill,4.5,529.967644778895
58,Bettant Bakery,4.5,517.736025886293
58,Il Dante Caffé,4.5,274.987231540774
58,Umbria Coffee Roasters,4.5,888.1208032932434
59,Ocoa's Breeze,5.0,647.2096107301189
59,Sobe Hookah At Park Central ,5.0,145.9291044862146
59,Osteria Positano,5.0,681.465051872883
59,Zeybek Mediterranean Cuisine,5.0,251.24998932016922
59,The Baked Bear,5.0,317.74439861795156
59,Delirio Tiki Bar by Swizzle,5.0,594.221743861632
59,Malua Cozy Coffee,5.0,831.6292535426169
59,13th & West,5.0,1135.7714467010449
59,Swizzle Rum Bar & Drinkery,5.0,594.221743861632
59,Pretty Swell,5.0,496.71207135681607
59,Courtney's Cookies,4.5,821.8094569427459
59,Miami Peach Museum,4.5,679.374034255324
59,Corallo,4.5,726.6362583223396
59,The Betsy Orb,4.5,967.7437705829466
59,Limoncello Miami,4.5,869.455991222785
59,INTIMO,4.5,892.0764454428326
59,Safron Mediterranean Grill,4.5,491.17607766687524
59,Bettant Bakery,4.5,481.0242823343375
59,Il Dante Caffé,4.5,194.908966482423
59,Umbria Coffee Roasters,4.5,951.5509964526298
60,Ocoa's Breeze,5.0,862.5282483732634
60,Sobe Hookah At Park Central ,5.0,403.1121562131587
60,Osteria Positano,5.0,912.8565581937986
60,Zeybek Mediterranean Cuisine,5.0,488.0844165213839
60,The Baked Bear,5.0,547.8586015799406
60,Delirio Tiki Bar by Swizzle,5.0,832.9500551440905
60,Malua Cozy Coffee,5.0,651.5086473830916
60,13th & West,5.0,1052.8006623315666
60,Swizzle Rum Bar & Drinkery,5.0,832.9500551440905
60,Pretty Swell,5.0,451.58155011775335
60,Courtney's Cookies,4.5,683.6152253628179
60,Miami Peach Museum,4.5,898.4625645220088
60,Corallo,4.5,954.9575358583833
60,Limoncello Miami,4.5,1064.9400191802429
60,INTIMO,4.5,680.6271826301183
60,Safron Mediterranean Grill,4.5,718.0337724153628
60,Bettant Bakery,4.5,703.1549765053102
60,Il Dante Caffé,4.5,501.80117291128704
60,Umbria Coffee Roasters,4.5,787.6397310774983
60,Midtown Creamery ,4.5,722.3237218510097
61,Ocoa's Breeze,5.0,937.5436634957234
61,Sobe Hookah At Park Central ,5.0,533.6137623147029
61,Osteria Positano,5.0,993.4640383685373
61,Zeybek Mediterranean Cuisine,5.0,585.317981198284
61,The Baked Bear,5.0,639.6148315069523
61,Delirio Tiki Bar by Swizzle,5.0,918.3078735304779
61,Malua Cozy Coffee,5.0,564.1078082150808
61,13th & West,5.0,996.9529694577442
61,Swizzle Rum Bar & Drinkery,5.0,918.3078735304779
61,Pretty Swell,5.0,531.5984742232343
61,Courtney's Cookies,4.5,614.8631237594309
61,Miami Peach Museum,4.5,974.1952384579434
61,Corallo,4.5,1033.4478491325467
61,INTIMO,4.5,661.3013379188145
61,Safron Mediterranean Grill,4.5,801.7035713063675
61,Bettant Bakery,4.5,785.511641922316
61,Il Dante Caffé,4.5,625.6989311508148
61,Umbria Coffee Roasters,4.5,703.1077570984618
61,Midtown Creamery ,4.5,814.8293695665191
61,Buon Pane Italiano Bakery,4.5,187.27956893506965
62,Ocoa's Breeze,5.0,1088.4102963005625
62,Sobe Hookah At Park Central ,5.0,675.1138858093428
62,Osteria Positano,5.0,1146.2804111384405
62,Zeybek Mediterranean Cuisine,5.0,743.24427790586
62,The Baked Bear,5.0,796.5845696837503
62,Delirio Tiki Bar by Swizzle,5.0,1072.9205221055965
62,Malua Cozy Coffee,5.0,573.0671859075621
62,13th & West,5.0,1037.5582377372127
62,Swizzle Rum Bar & Drinkery,5.0,1072.9205221055965
62,Pretty Swell,5.0,583.2367801778292
62,Courtney's Cookies,4.5,650.105306505028
62,Miami Peach Museum,4.5,1125.21060154394
62,Corallo,4.5,1185.355322353653
62,INTIMO,4.5,583.9953638978707
62,Safron Mediterranean Grill,4.5,956.1478078856185
62,Bettant Bakery,4.5,939.6092959817806
62,Il Dante Caffé,4.5,779.1882620121809
62,Umbria Coffee Roasters,4.5,710.0760351711227
62,Midtown Creamery ,4.5,971.5489152912841
62,Buon Pane Italiano Bakery,4.5,281.07453433897894
63,Ocoa's Breeze,5.0,1060.9089880135534
63,Sobe Hookah At Park Central ,5.0,775.6467928366288
63,Osteria Positano,5.0,1125.2258255306745
63,Zeybek Mediterranean Cuisine,5.0,763.1385238365248
63,The Baked Bear,5.0,805.5470312922787
63,Delirio Tiki Bar by Swizzle,5.0,1061.2307172510311
63,Malua Cozy Coffee,5.0,396.2815899922071
63,13th & West,5.0,868.9403560821295
63,Swizzle Rum Bar & Drinkery,5.0,1061.2307172510311
63,Pretty Swell,5.0,756.5163741149837
63,Courtney's Cookies,4.5,484.8090326658849
63,Miami Peach Museum,4.5,1097.5815374737667
63,Corallo,4.5,1160.06116352419
63,Limoncello Miami,4.5,1220.9376279896937
63,INTIMO,4.5,755.0997804511545
63,Safron Mediterranean Grill,4.5,945.9953137113491
63,Bettant Bakery,4.5,928.207555943684
63,Il Dante Caffé,4.5,848.4769997315543
63,Umbria Coffee Roasters,4.5,530.3989252374789
63,Midtown Creamery ,4.5,974.2831750535179
64,Ocoa's Breeze,5.0,876.2460393248543
64,Sobe Hookah At Park Central ,5.0,872.2598507186177
64,Osteria Positano,5.0,947.8020407279643
64,Zeybek Mediterranean Cuisine,5.0,706.6591026811191
64,Calista Taverna,5.0,1096.659898254779
64,The Baked Bear,5.0,720.6394123497947
64,Delirio Tiki Bar by Swizzle,5.0,906.4182125279557
64,Malua Cozy Coffee,5.0,105.46846925424703
64,13th & West,5.0,515.399345615433
64,Swizzle Rum Bar & Drinkery,5.0,906.4182125279557
64,Pretty Swell,5.0,1012.5795105639786
64,Sushi  Bar - Miami Beach,5.0,1159.334673035094
64,Nettuno Oysters & Seafood,5.0,1226.0246190544915
64,Courtney's Cookies,4.5,127.963390854122
64,Pane & Vino,4.5,1191.7718995750924
64,The Drexel,4.5,1087.088756556187
64,The Lifeguard by Edwar Simal,4.5,1147.4425566523325
64,Pompei Osteria Napoletana - Numero 28,4.5,1124.9076916681825
64,Miami Peach Museum,4.5,909.8938938986555
64,Corallo,4.5,972.402312795757
65,Ocoa's Breeze,5.0,548.8907763625491
65,Sobe Hookah At Park Central ,5.0,543.1667771244756
65,Osteria Positano,5.0,614.5309820448185
65,Zeybek Mediterranean Cuisine,5.0,321.7440168073622
65,Calista Taverna,5.0,897.669511884906
65,The Baked Bear,5.0,336.5865035571128
65,Delirio Tiki Bar by Swizzle,5.0,555.6161464048033
65,Malua Cozy Coffee,5.0,490.0304540427643
65,13th & West,5.0,737.1782345140582
65,Swizzle Rum Bar & Drinkery,5.0,555.6161464048033
65,Pretty Swell,5.0,816.6101714367854
65,Sushi  Bar - Miami Beach,5.0,920.8537018028977
65,Nettuno Oysters & Seafood,5.0,1001.1835188918558
65,Courtney's Cookies,4.5,447.87134868230095
65,Pane & Vino,4.5,959.8224574730104
65,The Drexel,4.5,879.3440780766506
65,The Lifeguard by Edwar Simal,4.5,890.0269366360628
65,Pompei Osteria Napoletana - Numero 28,4.5,902.3271600983844
65,Miami Peach Museum,4.5,585.4474849635131
65,Corallo,4.5,648.1593168088074
66,Ocoa's Breeze,5.0,703.0453690164976
66,Sobe Hookah At Park Central ,5.0,578.6112194068055
66,Osteria Positano,5.0,768.2180505877665
66,Zeybek Mediterranean Cuisine,5.0,440.0208113066783
66,Calista Taverna,5.0,1039.370914550301
66,The Baked Bear,5.0,469.34393891683914
66,Delirio Tiki Bar by Swizzle,5.0,707.2030806396034
66,Malua Cozy Coffee,5.0,397.5805758615861
66,13th & West,5.0,740.3741154820793
66,Swizzle Rum Bar & Drinkery,5.0,707.2030806396034
66,Pretty Swell,5.0,766.0793694690252
66,Sushi  Bar - Miami Beach,5.0,1069.4178444997979
66,Courtney's Cookies,4.5,392.0954809550994
66,Pane & Vino,4.5,1107.6305314496453
66,The Drexel,4.5,1022.5410160547697
66,The Lifeguard by Edwar Simal,4.5,1040.9403313413595
66,Pompei Osteria Napoletana - Numero 28,4.5,1048.3045611887435
66,Miami Peach Museum,4.5,739.6419278245952
66,Corallo,4.5,802.28487653183
66,The Betsy Orb,4.5,1072.5226688535636
67,Ocoa's Breeze,5.0,391.06481706816356
67,Sobe Hookah At Park Central ,5.0,374.479953121095
67,Osteria Positano,5.0,436.47845017557245
67,Zeybek Mediterranean Cuisine,5.0,47.614078788896755
67,Calista Taverna,5.0,843.9266434915778
67,The Baked Bear,5.0,73.12393567278419
67,Delirio Tiki Bar by Swizzle,5.0,355.4240153497996
67,Malua Cozy Coffee,5.0,767.342360533457
67,13th & West,5.0,965.3019545850057
67,Swizzle Rum Bar & Drinkery,5.0,355.4240153497996
67,Pretty Swell,5.0,765.0151726703454
67,Sushi  Bar - Miami Beach,5.0,826.2200080649321
67,Nettuno Oysters & Seafood,5.0,913.5215844657037
67,Courtney's Cookies,4.5,719.7641510640881
67,Pane & Vino,4.5,868.445546588916
67,The Drexel,4.5,819.1493248240524
67,The Lifeguard by Edwar Simal,4.5,778.3456833702685
67,Pompei Osteria Napoletana - Numero 28,4.5,825.3671886326227
67,Miami Peach Museum,4.5,425.75221283100524
67,Corallo,4.5,479.561761431857
68,The Guacamole House,5.0,1016.7687658716166
68,Ocoa's Breeze,5.0,132.0063954804062
68,Sobe Hookah At Park Central ,5.0,626.9721858460565
68,MILA Omakase,5.0,1008.720859187551
68,Osteria Positano,5.0,197.2511474774913
68,Zeybek Mediterranean Cuisine,5.0,290.19554523087805
68,Calista Taverna,5.0,571.7747926162771
68,The Baked Bear,5.0,225.19268180315888
68,Delirio Tiki Bar by Swizzle,5.0,152.9925311216741
68,Malua Cozy Coffee,5.0,849.6417481165103
68,13th & West,5.0,902.5345140057613
68,Swizzle Rum Bar & Drinkery,5.0,152.9925311216741
68,LUR,5.0,860.4988192053556
68,Necessary Purveyor,5.0,1147.2139168831636
68,Sushi  Bar - Miami Beach,5.0,552.0963972903555
68,Nettuno Oysters & Seafood,5.0,639.1519777828904
68,Rita's Italian Ice & Frozen Custard,5.0,1006.0564131258797
68,Courtney's Cookies,4.5,767.7532818986123
68,Pane & Vino,4.5,594.2027381788232
68,The Drexel,4.5,546.2073404445101
69,Ocoa's Breeze,5.0,1022.4167955612901
69,Zeybek Mediterranean Cuisine,5.0,938.5699843442244
69,Calista Taverna,5.0,1125.6399767689493
69,The Baked Bear,5.0,939.3131370769919
69,Malua Cozy Coffee,5.0,198.91742892898637
69,13th & West,5.0,305.8656072047014
69,LUR,5.0,1344.6256251727557
69,Necessary Purveyor,5.0,873.1197150922693
69,Pretty Swell,5.0,1288.9770430211806
69,Courtney's Cookies,4.5,175.1185800240512
69,The Drexel,4.5,1123.3829426457273
69,Pompei Osteria Napoletana - Numero 28,4.5,1169.905151470741
69,Espanolita,4.5,1164.898359889081
69,Limoncello Miami,4.5,1076.847886074208
69,Safron Mediterranean Grill,4.5,987.3036842557707
69,Bettant Bakery,4.5,970.1674260721904
69,Cubatón Sandwich Shop,4.5,1238.6042751577208
69,Casa Green ,4.5,872.0346394979331
69,Umbria Coffee Roasters,4.5,61.375148576356686
69,Buon Pane Italiano Bakery,4.5,942.3625466993367
70,The Guacamole House,5.0,1205.7515734259548
70,Ocoa's Breeze,5.0,542.7281553300057
70,Sobe Hookah At Park Central ,5.0,858.7044707541183
70,MILA Omakase,5.0,908.5535390456972
70,Osteria Positano,5.0,614.4377455288588
70,Zeybek Mediterranean Cuisine,5.0,561.6738548996534
70,Calista Taverna,5.0,691.0632704095229
70,The Baked Bear,5.0,536.3429925202392
70,Delirio Tiki Bar by Swizzle,5.0,601.0815394122657
70,Malua Cozy Coffee,5.0,469.03879292745336
70,13th & West,5.0,459.2369023911408
70,Swizzle Rum Bar & Drinkery,5.0,601.0815394122657
70,LUR,5.0,950.4061286093438
70,Necessary Purveyor,5.0,833.8688285015052
70,Sushi  Bar - Miami Beach,5.0,758.0321105717984
70,Nettuno Oysters & Seafood,5.0,821.8531855666656
70,Rita's Italian Ice & Frozen Custard,5.0,1213.6967915582718
70,Courtney's Cookies,4.5,360.4806992603076
70,Pane & Vino,4.5,788.8820032039243
70,The Drexel,4.5,681.9436076962107
71,Ocoa's Breeze,5.0,871.1561108958002
71,Sobe Hookah At Park Central ,5.0,1092.861052889049
71,MILA Omakase,5.0,1007.0050479105953
71,Osteria Positano,5.0,942.4907987474095
71,Zeybek Mediterranean Cuisine,5.0,846.0834079174269
71,Calista Taverna,5.0,941.7824966239147
71,The Baked Bear,5.0,835.0765057214811
71,Delirio Tiki Bar by Swizzle,5.0,929.8206361534535
71,Malua Cozy Coffee,5.0,295.6176964310285
71,13th & West,5.0,202.75939052526425
71,Swizzle Rum Bar & Drinkery,5.0,929.8206361534535
71,LUR,5.0,1159.4095193027024
71,Necessary Purveyor,5.0,746.7861130637134
71,Sushi  Bar - Miami Beach,5.0,1033.6200296979173
71,Nettuno Oysters & Seafood,5.0,1083.5258434724165
71,Courtney's Cookies,4.5,191.20086698775
71,Pane & Vino,4.5,1057.8434853064346
71,The Drexel,4.5,940.2897653506935
71,The Lifeguard by Edwar Simal,4.5,1040.3323801951024
71,Pompei Osteria Napoletana - Numero 28,4.5,987.6945885676618
72,Ocoa's Breeze,5.0,982.7418599303529
72,Farm To Fork Meals,5.0,5534.712488918438
72,Dan the Cookie Man,5.0,37998.6092576355
72,Almotti,5.0,32318.12298579857
72,MILA Omakase,5.0,989.2278407764442
72,Zeybek Mediterranean Cuisine,5.0,983.7278805839912
72,Fye Stars,5.0,27971.50198026553
72,La Burguesa,5.0,29810.469573972623
72,Calista Taverna,5.0,996.2655874658027
72,Funnel Cake Miami,5.0,45844.41493282053
72,The Baked Bear,5.0,970.0956174792776
72,Reggae Beets Gourmet Food Truck,5.0,34200.73843905561
72,Malua Cozy Coffee,5.0,387.1437526350066
72,13th & West,5.0,94.98140632086402
72,The Caribe Vegan,5.0,39265.914551383095
72,Cucina Bambina,5.0,45295.09960098146
72,LUR,5.0,1187.7730573035096
72,Ceviche Bowl,5.0,30063.697939189347
72,Kobschie's Ice Rolls,5.0,82818.92205397609
72,Necessary Purveyor,5.0,662.1956558992375
73,Water Lion Wine + Alchemy,5.0,1144.6922687070405
73,The Guacamole House,5.0,1000.5575345519595
73,Ocoa's Breeze,5.0,424.81017827471123
73,Farm To Fork Meals,5.0,6015.563084647556
73,Dan the Cookie Man,5.0,37881.88714376998
73,Almotti,5.0,32859.0063642255
73,Sobe Hookah At Park Central ,5.0,922.4331022216792
73,MILA Omakase,5.0,743.6138779338031
73,Osteria Positano,5.0,489.2678675153858
73,Zeybek Mediterranean Cuisine,5.0,589.7578176207625
73,Fye Stars,5.0,28076.560364618257
73,La Burguesa,5.0,30359.527402693286
73,Calista Taverna,5.0,485.8477734238041
73,Funnel Cake Miami,5.0,46401.50649338033
73,The Baked Bear,5.0,543.9013736987083
73,Delirio Tiki Bar by Swizzle,5.0,503.74864212800645
73,Reggae Beets Gourmet Food Truck,5.0,34137.88150180268
73,Malua Cozy Coffee,5.0,671.6557724821816
73,13th & West,5.0,555.5491789445359
73,Swizzle Rum Bar & Drinkery,5.0,503.74864212800645
74,Water Lion Wine + Alchemy,5.0,963.0529090843074
74,The Guacamole House,5.0,820.8816823570148
74,Ocoa's Breeze,5.0,248.18086277181544
74,Farm To Fork Meals,5.0,6200.029872885493
74,Dan the Cookie Man,5.0,37813.5767964247
74,Almotti,5.0,33084.159579949715
74,Sobe Hookah At Park Central ,5.0,901.1272647354552
74,MILA Omakase,5.0,730.6470631942693
74,Osteria Positano,5.0,294.63868596887113
74,Zeybek Mediterranean Cuisine,5.0,559.6412972534062
74,Fye Stars,5.0,28097.87401001177
74,La Burguesa,5.0,30586.910524591098
74,Calista Taverna,5.0,324.17092187759295
74,Funnel Cake Miami,5.0,46630.860271968515
74,The Baked Bear,5.0,497.9932510097888
74,Delirio Tiki Bar by Swizzle,5.0,339.9241082460397
74,Reggae Beets Gourmet Food Truck,5.0,34091.12605445569
74,Malua Cozy Coffee,5.0,881.9090676773204
74,13th & West,5.0,781.8898009546622
74,Swizzle Rum Bar & Drinkery,5.0,339.9241082460397
75,Water Lion Wine + Alchemy,5.0,891.1095175096341
75,The Guacamole House,5.0,755.1542197688168
75,Ocoa's Breeze,5.0,159.23247647722096
75,Farm To Fork Meals,5.0,6353.077811566449
75,Dan the Cookie Man,5.0,37813.137493319504
75,Almotti,5.0,33224.01764103351
75,Sobe Hookah At Park Central ,5.0,874.4233168972623
75,MILA Omakase,5.0,807.1513772631932
75,Osteria Positano,5.0,167.4190132040957
75,Zeybek Mediterranean Cuisine,5.0,548.2473488662273
75,Fye Stars,5.0,28159.65213954707
75,La Burguesa,5.0,30730.190786292955
75,Calista Taverna,5.0,325.34464495404694
75,Funnel Cake Miami,5.0,46777.54456610514
75,The Baked Bear,5.0,481.7955743293104
75,Delirio Tiki Bar by Swizzle,5.0,242.15718277943202
75,Reggae Beets Gourmet Food Truck,5.0,34106.360412645365
75,Malua Cozy Coffee,5.0,1014.5160256270627
75,13th & West,5.0,943.9121330977999
75,Swizzle Rum Bar & Drinkery,5.0,242.15718277943202
76,Water Lion Wine + Alchemy,5.0,858.298784426471
76,The Guacamole House,5.0,735.0882013963521
76,Ocoa's Breeze,5.0,197.77041664096404
76,Farm To Fork Meals,5.0,6516.607425484177
76,Dan the Cookie Man,5.0,37828.269263396716
76,Almotti,5.0,33361.23101047875
76,Sobe Hookah At Park Central ,5.0,863.4636112415675
76,MILA Omakase,5.0,921.3950856709648
76,Osteria Positano,5.0,138.31290979833847
76,Zeybek Mediterranean Cuisine,5.0,571.9691726543389
76,Fye Stars,5.0,28238.031077793054
76,La Burguesa,5.0,30871.478826730625
76,Calista Taverna,5.0,414.52083731097264
76,Funnel Cake Miami,5.0,46922.849674320176
76,The Baked Bear,5.0,507.24964816099026
76,Delirio Tiki Bar by Swizzle,5.0,221.46823305876907
76,Reggae Beets Gourmet Food Truck,5.0,34137.68660387812
76,Swizzle Rum Bar & Drinkery,5.0,221.46823305876907
76,The Caribe Vegan,5.0,39064.4828877887
76,Cucina Bambina,5.0,45246.256888540345
77,Water Lion Wine + Alchemy,5.0,728.9629334354729
77,The Guacamole House,5.0,601.7689648660107
77,Ocoa's Breeze,5.0,302.7626835662863
77,Farm To Fork Meals,5.0,6455.847922960266
77,Dan the Cookie Man,5.0,37691.81202334589
77,Almotti,5.0,33415.136035233256
77,Sobe Hookah At Park Central ,5.0,997.2885600270921
77,MILA Omakase,5.0,811.0070332268376
77,Osteria Positano,5.0,261.3341991264237
77,Zeybek Mediterranean Cuisine,5.0,695.361117541914
77,Fye Stars,5.0,28105.31225544866
77,La Burguesa,5.0,30919.948797328874
77,Calista Taverna,5.0,303.0815915504104
77,Funnel Cake Miami,5.0,46965.45650322701
77,The Baked Bear,5.0,629.3361135829322
77,Delirio Tiki Bar by Swizzle,5.0,349.52087871415307
77,Reggae Beets Gourmet Food Truck,5.0,34000.171350923665
77,Swizzle Rum Bar & Drinkery,5.0,349.52087871415307
77,The Caribe Vegan,5.0,38928.57920797984
77,Cucina Bambina,5.0,45108.7107697257
78,Water Lion Wine + Alchemy,5.0,1109.5454884776195
78,The Guacamole House,5.0,974.2572985053631
78,Ocoa's Breeze,5.0,760.5868034224918
78,Farm To Fork Meals,5.0,5690.75567470493
78,Dan the Cookie Man,5.0,37572.89326162576
78,Almotti,5.0,32823.88832929083
78,MILA Omakase,5.0,462.63603412836903
78,Osteria Positano,5.0,809.8573627841889
78,Zeybek Mediterranean Cuisine,5.0,977.7784094751844
78,Fye Stars,5.0,27701.46244754643
78,La Burguesa,5.0,30308.051634642765
78,Calista Taverna,5.0,536.3862257171005
78,Funnel Cake Miami,5.0,46331.009952497836
78,The Baked Bear,5.0,931.4047558089803
78,Delirio Tiki Bar by Swizzle,5.0,850.2326838311701
78,Reggae Beets Gourmet Food Truck,5.0,33807.90194526769
78,Malua Cozy Coffee,5.0,828.1390888850924
78,13th & West,5.0,459.178485667485
78,Swizzle Rum Bar & Drinkery,5.0,850.2326838311701
78,The Caribe Vegan,5.0,38831.31016570833
79,MILA Omakase,5.0,815.1585272570775
79,Zeybek Mediterranean Cuisine,5.0,1158.6161013490394
79,Calista Taverna,5.0,953.7808072901482
79,The Baked Bear,5.0,1132.370387088455
79,Malua Cozy Coffee,5.0,656.2781019504081
79,13th & West,5.0,182.66678271140086
79,LUR,5.0,1085.9200213647662
79,Pummarola Miami Beach ,5.0,937.9413635693169
79,Necessary Purveyor,5.0,407.3294896394303
79,Courtney's Cookies,4.5,570.1888023762548
79,The Drexel,4.5,964.2284823093013
79,SoundScape Park Miami Beach,4.5,1224.0041259211557
79,Crazy Good Kitchen - Miami,4.5,945.2827825201213
79,Espanolita,4.5,1006.1391166129287
79,Simplygood Pizza,4.5,940.807843412626
79,Casa Green ,4.5,411.6909843927269
79,Umbria Coffee Roasters,4.5,534.2524155723927
79,Osteria Da Fortunata Italian Restaurant,4.5,1038.2413897811884
79,Pollos & Jarras,4.5,608.0131536237948
79,Maison Valentine,4.5,331.6024545404352
80,MILA Omakase,5.0,860.2597716408762
80,Calista Taverna,5.0,1018.0918813428516
80,Malua Cozy Coffee,5.0,679.4766169054853
80,13th & West,5.0,220.73138507707944
80,Pummarola Miami Beach ,5.0,949.8861167172099
80,Necessary Purveyor,5.0,422.0081273055769
80,Courtney's Cookies,4.5,601.8890996469808
80,Crazy Good Kitchen - Miami,4.5,989.0771396648591
80,Simplygood Pizza,4.5,984.4192053635645
80,Casa Green ,4.5,430.98233937812154
80,Umbria Coffee Roasters,4.5,550.9928378260604
80,Osteria Da Fortunata Italian Restaurant,4.5,1086.8361987899123
80,Pollos & Jarras,4.5,611.0655697425234
80,Maison Valentine,4.5,379.27959959289717
80,XO Espresso Bar,4.5,997.0493112029458
80,Cilantro 27,4.5,988.1072213737006
80,SunLife Organics,4.5,522.5892020143339
80,CVI.CHE 105,4.5,617.990630492602
80,Zeke’s Roadhouse,4.5,1049.479775546789
80,Mister O1 Extraordinary Pizza - South Beach,4.5,822.6479691400849
81,MILA Omakase,5.0,763.6572095431541
81,Malua Cozy Coffee,5.0,890.6358953468799
81,13th & West,5.0,420.2695578886931
81,Pummarola Miami Beach ,5.0,761.45935695735
81,Holocaust Memorial Miami Beach,5.0,1193.824866884515
81,Necessary Purveyor,5.0,259.3624093872287
81,Courtney's Cookies,4.5,807.5798750826943
81,Crazy Good Kitchen - Miami,4.5,883.6566045760959
81,Simplygood Pizza,4.5,878.4289245518582
81,Casa Green ,4.5,279.6542226851051
81,Umbria Coffee Roasters,4.5,764.0993840989806
81,Osteria Da Fortunata Italian Restaurant,4.5,998.3427759955272
81,Pollos & Jarras,4.5,413.9045976961838
81,Maison Valentine,4.5,335.41173776434346
81,XO Espresso Bar,4.5,890.1936033294755
81,Cilantro 27,4.5,882.9078329019037
81,SunLife Organics,4.5,350.21343558230683
81,CVI.CHE 105,4.5,419.247920512886
81,Zeke’s Roadhouse,4.5,968.3075922564658
81,Mister O1 Extraordinary Pizza - South Beach,4.5,665.7130430300024
82,MILA Omakase,5.0,671.7021620576188
82,13th & West,5.0,607.7151754610668
82,Pummarola Miami Beach ,5.0,570.0960651148487
82,Holocaust Memorial Miami Beach,5.0,1027.4622863192608
82,Necessary Purveyor,5.0,167.31779947598423
82,Courtney's Cookies,4.5,993.7700990374533
82,Crazy Good Kitchen - Miami,4.5,776.0129272800485
82,Simplygood Pizza,4.5,770.408577354978
82,Casa Green ,4.5,197.72612129805185
82,Umbria Coffee Roasters,4.5,961.2433870272555
82,Osteria Da Fortunata Italian Restaurant,4.5,903.76656636514
82,Pollos & Jarras,4.5,220.88245652120236
82,Maison Valentine,4.5,367.37336308624396
82,XO Espresso Bar,4.5,780.7565479396553
82,Cilantro 27,4.5,775.5301188474579
82,SunLife Organics,4.5,206.32814637019735
82,CVI.CHE 105,4.5,223.90738315701213
82,Zeke’s Roadhouse,4.5,882.3697608315887
82,Mister O1 Extraordinary Pizza - South Beach,4.5,511.1461531631905
82,Chotu Indian Street Food,4.5,775.5301188474579
83,Ocoa's Breeze,5.0,991.7369240475065
83,Farm To Fork Meals,5.0,5457.431409593004
83,Dan the Cookie Man,5.0,37488.481420661315
83,Almotti,5.0,32686.741031417056
83,Zeybek Mediterranean Cuisine,5.0,1182.778532356234
83,MILA Omakase,5.0,516.8823130553855
83,Osteria Positano,5.0,1042.6118983229164
83,Fye Stars,5.0,27540.25820378289
83,La Burguesa,5.0,30163.115214066733
83,Calista Taverna,5.0,748.3803301231642
83,Funnel Cake Miami,5.0,46176.56880456251
83,The Baked Bear,5.0,1141.5121302690115
83,Delirio Tiki Bar by Swizzle,5.0,1080.412242097702
83,Reggae Beets Gourmet Food Truck,5.0,33703.10771246297
83,Malua Cozy Coffee,5.0,882.0556090531546
83,13th & West,5.0,427.22007179664666
83,Swizzle Rum Bar & Drinkery,5.0,1080.412242097702
83,The Caribe Vegan,5.0,38752.99344169271
83,Cucina Bambina,5.0,44800.052604606775
83,LUR,5.0,823.1106988497394
84,Water Lion Wine + Alchemy,5.0,773.1763526109497
84,The Guacamole House,5.0,633.7998620941105
84,The Greystone Jazz Bar,5.0,1072.1103188787995
84,Ocoa's Breeze,5.0,606.929521007661
84,Farm To Fork Meals,5.0,5966.2931094841215
84,Dan the Cookie Man,5.0,37453.44075145938
